Original Url,Title 1,Meta Description 1,H1-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34612302/khel-gaye-chief/red-chief,"Red Chief - ""Khel Gaye Chief""","Digital Khel Gaye Chief for Red Chief by ADK Fortune - Red Chief, one of the oldest and most trusted footwear brands in the Indian market from Leayan Globa...","Red Chief - ""Khel Gaye Chief""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34612632/an-ad-that-became-a-living-will/healthcare-at-home,"Healthcare at home - ""An Ad That Became A Living Will""",Direct Marketing An Ad That Became A Living Will for Healthcare at home by McCann Mumbai,"Healthcare at home - ""An Ad That Became A Living Will""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34612650/hush-pad/stayfree,"Stayfree - ""Hush Pad""",Case Study Hush Pad for Stayfree by Miami Ad School Mumbai,"Stayfree - ""Hush Pad""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34612739/subbu-insists-poora-aashirwaad-from-his-mother/kotak-life,"Kotak Life - ""Subbu Insists Poora Aashirwaad From His Mother""",Digital Subbu Insists Poora Aashirwaad From His Mother for Kotak Life by  Wunderman Thompson South Asia - Kotak Mahindra Life Insurance Company Ltd (Kotak...,"Kotak Life - ""Subbu Insists Poora Aashirwaad From His Mother""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34612740/subbu-explains-pooraplan-to-his-neighbor/kotak-life,"Kotak Life - ""Subbu Explains #PooraPlan To His Neighbor""",Digital Subbu Explains #PooraPlan To His Neighbor for Kotak Life by  Wunderman Thompson South Asia - Kotak Mahindra Life Insurance Company Ltd (Kotak Life)...,"Kotak Life - ""Subbu Explains #PooraPlan To His Neighbor""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34612756/coin/mahindra-mahindra,"Mahindra & Mahindra - ""Coin""",Print Coin for Mahindra & Mahindra by FCB Interface - Profit another name is Alfa passenger,"Mahindra & Mahindra - ""Coin""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34612757/chair/mahindra-mahindra,"Mahindra & Mahindra - ""Chair""",Print Chair for Mahindra & Mahindra by FCB Interface - Comfort another name is Alfa passenger,"Mahindra & Mahindra - ""Chair""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34612758/racket/mahindra-lifespaces,"Mahindra Lifespaces - ""Racket""","Print Racket for Mahindra Lifespaces by FCB Interface - Tagline: Tennis court with apartments attached. At Kshitij, GE Links, Goregaon (W). For more detail...","Mahindra Lifespaces - ""Racket""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34612759/rock/mahindra-mahindra,"Mahindra & Mahindra - ""Rock""",Print Rock for Mahindra & Mahindra by FCB Interface - Roads are for retirement.,"Mahindra & Mahindra - ""Rock""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34612808/mountain/mahindra-mahindra,"Mahindra & Mahindra - ""Mountain""",Print Mountain for Mahindra & Mahindra by FCB Interface - Line: Go places where you don’t need a Walkman to listen to the eagles. Tagline: Get away,"Mahindra & Mahindra - ""Mountain""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34612809/table-land/mahindra-mahindra,"Mahindra & Mahindra - ""Table land""",Print Table land for Mahindra & Mahindra by FCB Interface - Line: Go places where you don’t need a movie ticket to watch the lion king. Tagline: Get...,"Mahindra & Mahindra - ""Table land""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34612810/word-search/mahindra-mahindra,"Mahindra & Mahindra - ""Word Search""","Print Word Search for Mahindra & Mahindra by FCB Interface - Tagline: Get there faster The new Bolero, powered with CRDe engine is here.","Mahindra & Mahindra - ""Word Search""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34612811/puzzle/mahindra-mahindra,"Mahindra & Mahindra - ""Puzzle""","Print Puzzle for Mahindra & Mahindra by FCB Interface - Tagline: Get there faster The new Bolero, powered with CRDe engine is here.","Mahindra & Mahindra - ""Puzzle""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34612889/fastrack-reflex-beat-with-active-heart-rate-monitor/fastrack,"Fastrack - ""Fastrack Reflex Beat with Active Heart Rate Monitor""",Digital Fastrack Reflex Beat with Active Heart Rate Monitor for Fastrack by Lowe Lintas India,"Fastrack - ""Fastrack Reflex Beat with Active Heart Rate Monitor""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34612920/entertainment-ki-nayi-bhasha/bookmyshow,"BookMyShow - ""Entertainment Ki Nayi Bhasha""",Digital Entertainment Ki Nayi Bhasha for BookMyShow by BBH Mumbai - It All Starts Here,"BookMyShow - ""Entertainment Ki Nayi Bhasha""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34613273/deconnectez-en-mode-tout-confort/citroen-c5-aircross,"CITROËN C5 Aircross - ""Déconnectez En Mode Tout Confort""",Television Déconnectez En Mode Tout Confort for CITROËN C5 Aircross  by Traction,"CITROËN C5 Aircross - ""Déconnectez En Mode Tout Confort""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34613552/punishing-signal-film-case/mumbai-traffic-police,"Mumbai Traffic Police - ""Punishing Signal (Film Case)""",Ambient Punishing Signal (Film Case) for Mumbai Traffic Police by FCB Interface,"Mumbai Traffic Police - ""Punishing Signal (Film Case)""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34613784/youarenotalone/manforce,"Manforce - ""#YouAreNotAlone""",Television #YouAreNotAlone for Manforce by ADK Fortune,"Manforce - ""#YouAreNotAlone""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34613838/quick-relief-from-gas-and-acidity-bengali/gas-o-fast,"Gas-O-Fast - ""Quick Relief from Gas and Acidity (Bengali)""","Web Film Quick Relief from Gas and Acidity (Bengali) for Gas-O-Fast by ADK Fortune Communications - Mankind Pharma’s Gas-O-Fast, known for its natura...","Gas-O-Fast - ""Quick Relief from Gas and Acidity (Bengali)""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34613839/asli-jeera-bengali/gas-o-fast,"Gas-O-Fast - ""Asli Jeera (Bengali)""","Digital Asli Jeera (Bengali) for Gas-O-Fast by ADK Fortune Communications - Mankind Pharma’s Gas-O-Fast, known for its natural antacids, is focused o...","Gas-O-Fast - ""Asli Jeera (Bengali)""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34613869/not-working-try-networking/vodafone,"Vodafone - ""NOT working? Try NETworking!""",Digital NOT working? Try NETworking! for Vodafone by BBDO India,"Vodafone - ""NOT working? Try NETworking!""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34613915/blank-infomercial/blank,"BLANK - ""BLANK Infomercial""",Infomercial BLANK Infomercial for BLANK by BLANK  - This was created to announce our expansion and completion of 4 yrs.,"BLANK - ""BLANK Infomercial""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34614069/meet-the-future/miraie,"MirAIe - ""Meet The Future""",Digital Meet The Future for MirAIe by  Wunderman Thompson South Asia - Connected Living is the future and intelligent machines will soon minimise human eff...,"MirAIe - ""Meet The Future""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34614072/a-hard-pill-to-swallow/apotek-hjartat,"Apotek Hjärtat - ""A Hard Pill To Swallow""","Digital A Hard Pill To Swallow for Apotek Hjärtat by Åkestam Holst - “With help from The Research Institutes of Sweden (RISE), Apotek Hjärtat ha...","Apotek Hjärtat - ""A Hard Pill To Swallow""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34614102/kill-or-recycle-elephant/croma,"Croma - ""Kill or Recycle : Elephant""",Print Kill or Recycle : Elephant for Croma by  Wunderman Thompson South Asia - With only a mere 5% of India’s 2 Million E-waste generated annually ge...,"Croma - ""Kill or Recycle : Elephant""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34614103/kill-or-recycle-rhinoceros/croma,"Croma - ""Kill or Recycle : Rhinoceros""",Print Kill or Recycle : Rhinoceros for Croma by  Wunderman Thompson South Asia - With only a mere 5% of India’s 2 Million E-waste generated annually...,"Croma - ""Kill or Recycle : Rhinoceros""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34614175/save-the-lake-trees/kmda,"KMDA - ""Save the lake trees""",Print Save the lake trees for KMDA by Genesis - #LakeItSeriously,"KMDA - ""Save the lake trees""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34614176/save-the-lake-fish/kmda,"KMDA - ""Save the lake fish""",Print Save the lake fish for KMDA by Genesis - #LakeItSeriously,"KMDA - ""Save the lake fish""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34614221/reducethemargin/cheil-worldwide-india,"Cheil Worldwide India - ""ReduceTheMargin""",Digital ReduceTheMargin for Cheil Worldwide India by Cheil India,"Cheil Worldwide India - ""ReduceTheMargin""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34614273/the-great-expectations/safe-space,"Safe Space - ""The Great Expectations""","Print The Great Expectations for Safe Space by Yellow - Declared as the Most Depressed Country by the WHO, India has the highest suicide rate in the South...","Safe Space - ""The Great Expectations""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34614274/the-great-expectations-1/safe-space,"Safe Space - ""The Great Expectations 1""","Print The Great Expectations 1 for Safe Space by Yellow - Declared as the Most Depressed Country by the WHO, India has the highest suicide rate in the Sout...","Safe Space - ""The Great Expectations 1""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34614276/the-great-expectations-2/safe-space,"Safe Space - ""The Great Expectations 2""","Print The Great Expectations 2 for Safe Space by Yellow - Declared as the Most Depressed Country by the WHO, India has the highest suicide rate in the Sout...","Safe Space - ""The Great Expectations 2""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34614277/the-great-expectations-3/safe-space,"Safe Space - ""The Great Expectations 3""","Print The Great Expectations 3 for Safe Space by Yellow - Declared as the Most Depressed Country by the WHO, India has the highest suicide rate in the Sout...","Safe Space - ""The Great Expectations 3""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34614278/the-great-expectations-4/safe-space,"Safe Space - ""The Great Expectations 4""","Print The Great Expectations 4 for Safe Space by Yellow - Declared as the Most Depressed Country by the WHO, India has the highest suicide rate in the Sout...","Safe Space - ""The Great Expectations 4""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34614364/in-your-face/ongc-videsh,"ONGC Videsh - ""In your face""",Outdoor/Out of Home In your face for ONGC Videsh by RK Swamy BBDO - The objective of the campaign was to tell people that the harm we bring to the environm...,"ONGC Videsh - ""In your face""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34614377/holi-more-together/facebook,"Facebook - ""'Holi' - More Together""",Television 'Holi' - More Together for Facebook by Taproot Dentsu,"Facebook - ""'Holi' - More Together""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34614417/imwithyellow/prega-news,"Prega News - ""#ImwithYellow""","Web Film #ImwithYellow for Prega News by ADK Fortune - C’mon! We are living in the 21st century. More often than not, it’s what people say when...","Prega News - ""#ImwithYellow""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34614438/the-bird/croma,"Croma - ""The Bird""",Print The Bird for Croma by Sos Ideas - E-waste affects the Indian ecology adversely. Chemicals and fumes from old dumped electronic waste affect birds and...,"Croma - ""The Bird""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34614473/kidney-bows/manipal-hospitals,"Manipal Hospitals - ""Kidney Bows""",Print Kidney Bows for Manipal Hospitals by design juice,"Manipal Hospitals - ""Kidney Bows""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34614500/twobinslifewins/tata,"TATA - ""#TwoBinsLifeWins""",Poster #TwoBinsLifeWins for  TATA by FCB India - #TwoBinsLifeWins gives voice to conservancy workers and their families. In a bid to engage citizens to ado...,"TATA - ""#TwoBinsLifeWins""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34614501/twobinslifewins-1/tata,"TATA - ""#TwoBinsLifeWins 1""",Poster #TwoBinsLifeWins 1 for  TATA by FCB India - #TwoBinsLifeWins gives voice to conservancy workers and their families. In a bid to engage citizens to a...,"TATA - ""#TwoBinsLifeWins 1""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34614502/twobinslifewins-2/tata,"TATA - ""#TwoBinsLifeWins 2""",Web Film #TwoBinsLifeWins 2 for  TATA by FCB India - #TwoBinsLifeWins gives voice to conservancy workers and their families. In a bid to engage citizens to...,"TATA - ""#TwoBinsLifeWins 2""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34614673/meet-the-dumbest-creature-on-the-planet/the-hindu,"The Hindu - ""Meet The Dumbest Creature on The Planet""",Print Meet The Dumbest Creature on The Planet for The Hindu by Ogilvy Bangalore - The print raises awareness on the fact that men pollute oceans terribly w...,"The Hindu - ""Meet The Dumbest Creature on The Planet""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34614782/retirement-planning-ke-liye-mutual-funds-sahi-hai/amfi,"AMFI - ""Retirement planning ke liye Mutual Funds Sahi hai""",Digital Retirement planning ke liye Mutual Funds Sahi hai for AMFI by  Wunderman Thompson South Asia - The new campaign of the Association of Mutual Funds...,"AMFI - ""Retirement planning ke liye Mutual Funds Sahi hai""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34614783/mutual-funds-ka-net-practice/amfi,"AMFI - ""Mutual Funds Ka Net Practice""","Digital Mutual Funds Ka Net Practice for AMFI by  Wunderman Thompson South Asia - The new campaign of the Association of Mutual Funds in India (AMFI), conc...","AMFI - ""Mutual Funds Ka Net Practice""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34614784/risk-ki-tayyari/amfi,"AMFI - ""Risk Ki Tayyari""","Digital Risk Ki Tayyari for AMFI by  Wunderman Thompson South Asia - The new campaign of the Association of Mutual Funds in India (AMFI), conceptualised by...","AMFI - ""Risk Ki Tayyari""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34614815/share-energy/aquarius-glucocharge,"Aquarius Glucocharge - ""Share Energy""",Television Share Energy for Aquarius Glucocharge by Taproot Dentsu,"Aquarius Glucocharge - ""Share Energy""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34614917/thanksforbeingmyfamily/mankind-pharma,"Mankind Pharma - ""#ThanksForBeingMyFamily""",Web Film #ThanksForBeingMyFamily for Mankind Pharma by ADK Fortune Communications,"Mankind Pharma - ""#ThanksForBeingMyFamily""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34614936/go-cheese/wunderman-thompson,"Wunderman Thompson - ""Go Cheese""","Print Go Cheese for Wunderman Thompson by  Wunderman Thompson South Asia - In an effort to encourage people to stay safe in unprecedented times, Wunderman...","Wunderman Thompson - ""Go Cheese""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34614937/cello/wunderman-thompson,"Wunderman Thompson - ""Cello""","Digital Cello for Wunderman Thompson by  Wunderman Thompson South Asia - In an effort to encourage people to stay safe in unprecedented times, Wunderman Th...","Wunderman Thompson - ""Cello""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34614938/go-cheese-2/wunderman-thompson,"Wunderman Thompson - ""Go Cheese, 2""","Print Go Cheese, 2 for Wunderman Thompson by  Wunderman Thompson South Asia - In an effort to encourage people to stay safe in unprecedented times, Wunderm...","Wunderman Thompson - ""Go Cheese, 2""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34614939/kaya/wunderman-thompson,"Wunderman Thompson - ""Kaya""","Digital Kaya for Wunderman Thompson by  Wunderman Thompson South Asia - In an effort to encourage people to stay safe in unprecedented times, Wunderman Tho...","Wunderman Thompson - ""Kaya""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34614958/sharetheload-for-equal-sleep/ariel,"Ariel - ""#ShareTheLoad - for equal sleep""",Web Film #ShareTheLoad - for equal sleep for Ariel by BBDO India,"Ariel - ""#ShareTheLoad - for equal sleep""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34615014/one-small-change-could-save-lives/the-hindu,"The Hindu - ""One Small Change Could Save Lives""",Social Media One Small Change Could Save Lives for The Hindu by Ogilvy India,"The Hindu - ""One Small Change Could Save Lives""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34615017/the-soap-with-a-lump/lux,"Lux - ""The Soap with a Lump""",Case Study The Soap with a Lump for Lux by  Wunderman Thompson South Asia,"Lux - ""The Soap with a Lump""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34615018/thumbstoppers/facebook,"Facebook - ""Thumbstoppers""",Web Film Thumbstoppers for Facebook by  Wunderman Thompson South Asia,"Facebook - ""Thumbstoppers""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34615068/islaundryonlyawomansjob/ariel,"Ariel - ""#IsLaundryOnlyAWomansJob? """,Web Film #IsLaundryOnlyAWomansJob?  for Ariel by BBDO India,"Ariel - ""#IsLaundryOnlyAWomansJob? """,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
