Original Url,Title 1,Meta Description 1,H1-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34590604/need-money/mimun-yashir,"Mimun yashir - ""Need money?""",Television Need money? for Mimun yashir by bruckner yaar levi - We've launched a campaign to raise awareness of taking loans. As part of the campaign we cr...,"Mimun yashir - ""Need money?""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34590620/sports-vs-bullying-en/fundacion-jero-garcia,"Fundación Jero García - ""Sports Vs. Bullying (en)""",Web Film Sports Vs. Bullying (en) for Fundación Jero García by McCann Spain - Campaign against bullying,"Fundación Jero García - ""Sports Vs. Bullying (en)""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34590644/grain-to-glass-60s/carling,"Carling - ""Grain To Glass (60s)""",Television Grain To Glass (60s) for Carling by Havas London ,"Carling - ""Grain To Glass (60s)""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34590683/stop-at-nothing/nike,"Nike - ""Stop At Nothing""",Television Stop At Nothing for Nike by Wieden+Kennedy,"Nike - ""Stop At Nothing""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34590720/its-not-soccer-1/snickers,"Snickers - ""It's not soccer, 1""","Television It's not soccer, 1 for Snickers by AlmapBBDO  - NICKERS® Brazil sparked a lively debate about the meanings of the word “football&rdquo...","Snickers - ""It's not soccer, 1""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34590721/its-not-soccer-2/snickers,"Snickers - ""It's not soccer, 2""","Television It's not soccer, 2 for Snickers by AlmapBBDO  - NICKERS® Brazil sparked a lively debate about the meanings of the word “football&rdquo...","Snickers - ""It's not soccer, 2""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34590722/its-not-soccer-3/snickers,"Snickers - ""It's not soccer, 3""","Television It's not soccer, 3 for Snickers by AlmapBBDO  - NICKERS® Brazil sparked a lively debate about the meanings of the word “football” during the mos...","Snickers - ""It's not soccer, 3""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34590951/move-ahead/toyota-corolla-hybrid,"Toyota Corolla Hybrid - ""Move Ahead""","Television Move Ahead for Toyota Corolla Hybrid by The&Partnership - oyota and The&Partnership launched an integrated, multi-channel, multi-market camp...","Toyota Corolla Hybrid - ""Move Ahead""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34590952/move-ahead-2/toyota-corolla-hybrid,"Toyota Corolla Hybrid - ""Move Ahead 2""","Digital Move Ahead 2 for Toyota Corolla Hybrid by The&Partnership - oyota and The&Partnership launched an integrated, multi-channel, multi-market campa...","Toyota Corolla Hybrid - ""Move Ahead 2""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34590953/move-ahead-3/toyota-corolla-hybrid,"Toyota Corolla Hybrid - ""Move Ahead 3""","Digital Move Ahead 3 for Toyota Corolla Hybrid by The&Partnership - oyota and The&Partnership launched an integrated, multi-channel, multi-market campa...","Toyota Corolla Hybrid - ""Move Ahead 3""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34590954/move-ahead-4/toyota-corolla-hybrid,"Toyota Corolla Hybrid - ""Move Ahead 4""","Digital Move Ahead 4 for Toyota Corolla Hybrid by The&Partnership - oyota and The&Partnership launched an integrated, multi-channel, multi-market campa...","Toyota Corolla Hybrid - ""Move Ahead 4""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34590982/general-public/singapore-kindness-movement,"Singapore Kindness Movement - ""General public""",Print General public for Singapore Kindness Movement by 3-Sixty Brand Communications - A nationwide study discovered that Singaporeans and residents believ...,"Singapore Kindness Movement - ""General public""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34590983/be-greater-4/singapore-kindness-movement,"Singapore Kindness Movement - ""Be Greater 4""",Print Be Greater 4 for Singapore Kindness Movement by 3-Sixty Brand Communications - A nationwide study discovered that Singaporeans and residents believe...,"Singapore Kindness Movement - ""Be Greater 4""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34590984/be-greater-5/singapore-kindness-movement,"Singapore Kindness Movement - ""Be Greater 5""",Print Be Greater 5 for Singapore Kindness Movement by 3-Sixty Brand Communications - A nationwide study discovered that Singaporeans and residents believe...,"Singapore Kindness Movement - ""Be Greater 5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34590985/student/singapore-kindness-movement,"Singapore Kindness Movement - ""Student""",Print Student for Singapore Kindness Movement by 3-Sixty Brand Communications - A nationwide study discovered that Singaporeans and residents believe that...,"Singapore Kindness Movement - ""Student""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34590986/bike-1/fundacion-monica-licona,"Fundación Monica Licona - ""Bike 1""",Print Bike 1 for Fundación Monica Licona by Cerebro / Y&R - Cycling is one the fastest growing sports in Panama despite the dangerous roads and lack of inf...,"Fundación Monica Licona - ""Bike 1""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34590987/bike-2/fundacion-monica-licona,"Fundación Monica Licona - ""Bike 2""",Print Bike 2 for Fundación Monica Licona by Cerebro / Y&R - Cycling is one the fastest growing sports in Panama despite the dangerous roads and lack of inf...,"Fundación Monica Licona - ""Bike 2""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34590988/bike-3/fundacion-monica-licona,"Fundación Monica Licona - ""Bike 3""",Print Bike 3 for Fundación Monica Licona by Cerebro / Y&R - Cycling is one the fastest growing sports in Panama despite the dangerous roads and lack of inf...,"Fundación Monica Licona - ""Bike 3""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34591108/samsung-calories-marathon/samsung,"Samsung - ""Samsung Calories Marathon""",Web Film Samsung Calories Marathon for Samsung by Leo Burnett Israel - Samsung is the official sponsor of the Tel Aviv Marathon* - Israel’s biggest s...,"Samsung - ""Samsung Calories Marathon""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34591191/the-mclaren-600lt/mclaren,"McLaren - ""The McLaren 600LT""",Web Film The McLaren 600LT for McLaren by Mering - McLaren 600LT Sports Series Global Launch The edge is calling.,"McLaren - ""The McLaren 600LT""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34591447/i-want-it-all/foxtel,"Foxtel - ""I want it all""","Television I want it all for Foxtel by DDB Sydney - Foxtel has launched a new campaign reminding Australia that Foxtel is the ""only place"" where you can ""h...","Foxtel - ""I want it all""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34591588/dream-crazier/nike,"Nike - ""Dream Crazier""",Television Dream Crazier for Nike by Wieden + Kennedy,"Nike - ""Dream Crazier""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34591611/bonvoy/marriott-bonvoy,"Marriott Bonvoy - ""Bonvoy!""",Television Bonvoy! for Marriott Bonvoy by Observatory Marketing - Marriott International is launching a global marketing campaign introducing Marriott Bonv...,"Marriott Bonvoy - ""Bonvoy!""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34591717/india-vs-australia-part-1/star-sports,"Star Sports - ""India vs Australia part 1""",Television India vs Australia part 1 for Star Sports by Taproot Dentsu,"Star Sports - ""India vs Australia part 1""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34591718/india-vs-australia-part-2/star-sports,"Star Sports - ""India vs Australia part 2""",Television India vs Australia part 2 for Star Sports by Taproot Dentsu,"Star Sports - ""India vs Australia part 2""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34591889/sky-sports-f1-start-of-season/sky-sports,"Sky Sports - ""Sky Sports F1 start of season""","Web Film Sky Sports F1 start of season for Sky Sports by Sky Creative - Sky Creative Agency, Sky’s in-house advertising agency and the UK’s largest in-hous...","Sky Sports - ""Sky Sports F1 start of season""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34591890/emotional-benefits/toyota-supra,"Toyota Supra - ""Emotional Benefits""",Television Emotional Benefits for Toyota Supra by Tracks & Fields - Four generations of Toyota‘s Supra sports car were manufactured over four dec...,"Toyota Supra - ""Emotional Benefits""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34592005/fj-rebranding/footjoy,"FootJoy - ""FJ Rebranding""","Television & Cinema FJ Rebranding for FootJoy by INNOCEAN Worldwide USA - FootJoy is been dominating the Golf for years.  However, new brands are added to...","FootJoy - ""FJ Rebranding""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34592034/street-level/abb-formula-e,"ABB Formula E - ""Street Level""",Digital Street Level for ABB Formula E by Iris,"ABB Formula E - ""Street Level""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34592178/storm-the-court/reebok,"Reebok - ""Storm The Court""",Television Storm The Court for Reebok by Venables Bell & Partners,"Reebok - ""Storm The Court""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34592192/baskets/baskets,"Baskèts - ""Baskèts""",Television Baskèts for Baskèts by CZAR Amsterdam,"Baskèts - ""Baskèts""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34592252/amazing-weeks/club-med,"Club Med - ""Amazing Weeks""",Television Amazing Weeks for Club Med by MullenLowe Group,"Club Med - ""Amazing Weeks""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34592421/offside-studio/coca-cola,"Coca-Cola - ""Offside Studio""",Web Film Offside Studio for Coca-Cola by J. Walter Thompson Dubai - Coca-Cola used the sport of football to entertain and connect with fans on a level neve...,"Coca-Cola - ""Offside Studio""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34592430/reasons-to-celebrate/durex,"Durex - ""Reasons To Celebrate""","Digital Reasons To Celebrate for Durex by Havas Dubai - Traditional advertising for condoms in MENA is heavily regulated. No kissing, touching or revealing...","Durex - ""Reasons To Celebrate""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34592457/julie/documentary,"Documentary - ""Julie""","Television & Cinema Julie for Documentary by Moving Adventures Medien - Born on the island of La Réunion, Julie Gautier grew up as a child of the ocean. Fr...","Documentary - ""Julie""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34592468/footjoy-harmony/footjoy,"FootJoy - ""FootJoy Harmony""",Television FootJoy Harmony for FootJoy by BSSP,"FootJoy - ""FootJoy Harmony""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34592470/nba-2k19-come-for-the-crown/nba-2k,"NBA 2K - ""NBA 2K19 - Come for the Crown""",Television NBA 2K19 - Come for the Crown for NBA 2K by BSSP,"NBA 2K - ""NBA 2K19 - Come for the Crown""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34592514/passion-for-football-starring-leo-messi/lays,"Lay's - ""Passion For Football 'Starring Leo Messi'""","Case Study Passion For Football 'Starring Leo Messi' for Lay's by TMI. - Last year's initiative was the building of a full-sized artificial pitch, and was...","Lay's - ""Passion For Football 'Starring Leo Messi'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34592518/shecanstem/ad-council,"Ad Council - ""#SheCanSTEM""","Digital #SheCanSTEM for Ad Council by AMP Agency - YouTube has partnered with Ad Council on three causes - empowering girls in STEM (science, technology, e...","Ad Council - ""#SheCanSTEM""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34592555/its-anyones-game/toyota,"Toyota - ""It’s anyone’s game""","Television It’s anyone’s game for Toyota by The&Partnership - With accessibility at its heart, the campaign is a visually simple TV spot which is available...","Toyota - ""It’s anyone’s game""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34592593/remember-to-take-care-of-yourself/laboratorio-cinfa,"Laboratorio Cinfa - ""Remember to take care of yourself""","Television Remember to take care of yourself for Laboratorio Cinfa by &Rosas - Cinfa, the pharmaceutical brand ubiquitous in Spanish homes and the leader i...","Laboratorio Cinfa - ""Remember to take care of yourself""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34592794/direct-your-way-to-la/virgin-australia,"Virgin Australia - ""Direct Your Way to LA""",Television & Cinema Direct Your Way to LA for Virgin Australia by DDB Sydney,"Virgin Australia - ""Direct Your Way to LA""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34592802/for-all/berlei,"Berlei - ""For All""",Television & Cinema For All for Berlei by The Monkeys,"Berlei - ""For All""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34592944/never-done-shop/nike,"Nike - ""Never Done Shop""","Digital Never Done Shop for Nike by AKQA - THE BRIEF
Convert casual athletes into more dedicated ones by encouraging and building frequency to form sports...","Nike - ""Never Done Shop""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34593014/what-if-injured-footballers-were-executed/league-against-cruel-sports,"League Against Cruel Sports - ""What If Injured Footballers Were Executed?""",Television & Cinema What If Injured Footballers Were Executed? for League Against Cruel Sports - Would you watch football if injured players were killed? S...,"League Against Cruel Sports - ""What If Injured Footballers Were Executed?""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34593144/the-football-metro-station/dazn,"DAZN - ""The Football Metro Station""",Ambient The Football Metro Station for DAZN by The Big Now - DAZN (https://watch.dazn.com/it-IT/sports/) as customized the metro station close to the histo...,"DAZN - ""The Football Metro Station""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34593258/boots/world-vision,"World Vision - ""Boots""","Print Boots for World Vision by  Publicis Armenia - The aim of the campaign is to inform society about the equal rights of boys and girls during education,...","World Vision - ""Boots""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34593259/crib/world-vision,"World Vision - ""Crib""","Print Crib for World Vision by  Publicis Armenia - The aim of the campaign is to inform society about the equal rights of boys and girls during education,...","World Vision - ""Crib""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34593260/pens/world-vision,"World Vision - ""Pens""","Print Pens for World Vision by  Publicis Armenia - The aim of the campaign is to inform society about the equal rights of boys and girls during education,...","World Vision - ""Pens""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34593261/test/world-vision,"World Vision - ""Test""","Print Test for World Vision by  Publicis Armenia - The aim of the campaign is to inform society about the equal rights of boys and girls during education,...","World Vision - ""Test""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34593288/outdoor-protection/subaru-panama,"Subaru Panama - ""Outdoor Protection""",Interactive Outdoor Experience Outdoor Protection for Subaru Panama by Independiente Panama - Statistics show that the number of people suffering from skin...,"Subaru Panama - ""Outdoor Protection""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34593360/hankook-pinball-park/hankook-tire,"Hankook Tire - ""Hankook Pinball Park""","Interactive Outdoor Experience Hankook Pinball Park for Hankook Tire by INNOCEAN Worldwide USA - THE CHALLENGE

As the Official Tire and Partner of Major L...","Hankook Tire - ""Hankook Pinball Park""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34593486/celebrating-live-to-the-full-heroes/phillips-66,"Phillips 66 - ""Celebrating Live to the Full Heroes""",Community Relation Celebrating Live to the Full Heroes for Phillips 66 by Carmichael Lynch Relate - Phillips 66 is committed to supporting local communitie...,"Phillips 66 - ""Celebrating Live to the Full Heroes""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34593589/super-bowl-ad-hijack/northgate-market,"Northgate Market - ""Super Bowl Ad Hijack""",Case Study Super Bowl Ad Hijack for Northgate Market by CIRCUS,"Northgate Market - ""Super Bowl Ad Hijack""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
